Xacc	Yacc	Zacc
-0.017451	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.989785
-0.034907	0.123696	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	0.02958	1.912881
-0.013789	-0.00167	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.010171	1.823892
-0.008662	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.097207	1.831216
-0.078242	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.906655
-0.078608	0.257363	1.875405
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.242104	1.894937
0.002568	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.079263	1.821816
0.054448	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
0.051396	0.013223	1.670083
-0.011104	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.684731
-0.01501	0.113198	1.809731
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	1.808633
-0.119502	0.331338	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.078286
-0.045039	0.432534	2.172036
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.276895	2.155923
-0.036006	0.120645	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.136392	2.033731
-0.018062	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.128091	1.933145
-0.04687	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	1.956338
-0.041865	0.265664	2.112588
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
-0.015986	0.340493	2.086831
0.015264	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.323647	2.081338
0.010747	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.943032
0.00147	0.188638	1.911782
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	1.898965
0.036992	0.147744	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.021123	0.26957	2.01249
0.052373	0.308877	2.090371
0.029912	0.308877	2.090371
0.029912	0.308877	2.090371
0.029912	0.308877	2.090371
0.029912	0.308877	2.090371
0.029912	0.308877	2.090371
0.029912	0.308877	2.090371
0.029912	0.308877	2.090371
0.029912	0.308877	2.090371
0.029912	0.308877	2.090371
0.029912	0.308877	2.090371
0.029912	0.308877	2.090371
0.029912	0.308877	2.090371
0.029912	0.308877	2.090371
0.029912	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.042852	0.191079	2.049844
0.011602	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.019082
-0.001094	0.124917	2.050332
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.074746	2.030313
-0.070308	0.230996	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.220986	2.08085
0.003301	0.283486	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.03272	0.302163	2.055337
0.00147	0.219521	2.033608
0.024907	0.219521	2.033608
0.024907	0.219521	2.033608
0.024907	0.219521	2.033608
0.024907	0.219521	2.033608
0.024907	0.219521	2.033608
0.024907	0.219521	2.033608
0.024907	0.219521	2.033608
0.024907	0.219521	2.033608
0.024907	0.219521	2.033608
0.024907	0.219521	2.033608
0.024907	0.219521	2.033608
0.024907	0.219521	2.033608
0.024907	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.023066	0.128701	2.009683
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.989907
-0.042476	0.110635	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.14396	1.996987
-0.024043	0.17521	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.155801	1.941812
0.00623	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	1.926919
-0.002681	0.156533	2.270669
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.243691
-0.068721	0.136636	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.041909	2.624917
-0.150752	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.78605
-0.039058	0.266274	1.8798
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.879312
-0.023555	0.065103	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.659097
-0.058589	0.044595	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	1.80375
-0.01855	0.007974	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.04252	2.149941
-0.32397	0.07377	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.988564
-0.020015	0.063882	1.926064
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.910562
-0.075313	0.077188	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.045693	1.91874
-0.028193	0.076943	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.081704	1.920693
-0.003657	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.071328	1.909219
0.029058	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
-0.004878	0.0673	1.917031
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.912026
0.014897	0.044839	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.075356	1.909097
-0.005732	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.916665
-0.005854	0.069863	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.920083
-0.006221	0.065591	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.080605	1.91459
-0.011104	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.078286	1.913613
-0.016841	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.073525	1.911904
-0.013423	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.916055
-0.013179	0.075234	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.918008
-0.014888	0.07377	1.915689
-0.011104	0.074136	1.915689
-0.011104	0.074136	1.915689
-0.011104	0.074136	1.915689
